2024-09-12 15:31:56.622,Key Press,d
2024-09-12 15:31:56.703,Key Press,s
2024-09-12 15:31:56.753,Key Press,a
2024-09-12 15:31:56.949,Key Press,d
2024-09-12 15:31:56.986,Key Press,s
2024-09-12 15:31:57.044,Key Press,a
2024-09-12 15:31:57.212,Mouse Click,Button.left,-505,288
2024-09-12 15:31:57.352,Mouse Click,Button.left,-505,288
2024-09-12 15:31:57.468,Mouse Click,Button.right,-522,272
2024-09-12 15:31:58.192,Mouse Click,Button.left,-753,249
2024-09-12 15:31:59.180,Mouse Click,Button.middle,-686,458
2024-09-12 15:31:59.608,Mouse Click,Button.right,-471,407
2024-09-12 15:32:00.064,Mouse Click,Button.left,-692,354
2024-09-12 15:32:01.322,Mouse Click,Button.left,-816,50
2024-09-12 15:32:01.726,Key Press,Key.esc
